label,latitude,longitude,altitude,heading_deg,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,utm_x,utm_y,x_rotated,y_rotated,error_before,error_after
C13-C8_24,36.0812436,140.080585,0,280.618352,28327.314115,44412.352062,-221.829498,0.000000000,0.000000000,-0.995709892,-0.092530053,2,2,0,0,1,378.687462301709,-195.977963541119,378.21252073351,-195.887192948872,48.2103787996631,0.48353778923655
C13-C8_25,36.0812461,140.0805685,0,265.484190,28325.827067,44412.624697,-221.824805,0.000000000,0.000000000,-0.999223610,0.039397677,2,2,0,0,1,377.203048474472,-195.699664814048,376.746426372216,-195.869444558092,47.8299502423393,0.4871641466248
C13-C8_26,36.0812455,140.0805591,0,278.242531,28324.980627,44412.555412,-221.820567,0.000000000,0.000000000,-0.997414178,-0.071867643,2,2,0,0,1,376.357382413707,-195.766456508513,376.104031363706,-196.177589301136,47.6434309839611,0.48292538523714
C13-C8_27,36.0812503,140.0805181,0,278.792157,28321.286045,44413.076185,-221.807817,0.000000000,0.000000000,-0.997058001,-0.076650787,2,2,0,0,1,372.668838962893,-195.232122952789,372.168293625538,-195.43690539495,47.295640121265,0.540815572413179
C13-C8_28,36.0812506,140.0805157,0,268.351751,28321.069770,44413.108780,-221.807085,0.000000000,0.000000000,-0.999896557,0.014383190,2,2,0,0,1,372.452924224246,-195.198727105952,371.946125192445,-195.428592988239,47.247347209153,0.556492212411087
C13-C8_29,36.08125,140.0804899,0,271.476645,28318.746186,44413.034768,-221.796263,0.000000000,0.000000000,-0.999916975,-0.012885802,2,2,0,0,1,370.131840783156,-195.265518800417,369.649525608903,-195.616879045003,46.9250323415511,0.59672602489785
C13-C8_30,36.0812501,140.0804851,0,271.211696,28318.313815,44413.044480,-221.794413,0.000000000,0.000000000,-0.999944095,-0.010573845,2,2,0,0,1,369.700011305862,-195.254386851208,369.294984847498,-195.541588497033,46.9757144815856,0.496519100679415
C13-C8_31,36.0812503,140.0804734,0,277.667824,28317.259927,44413.063298,-221.789871,0.000000000,0.000000000,-0.997762068,-0.066864464,2,2,0,0,1,368.647426953362,-195.232122952789,368.475984383989,-195.479269570493,47.0234667518963,0.300788971267267
C13-C8_32,36.0812545,140.0804348,0,266.260893,28313.781729,44413.518192,-221.777625,0.000000000,0.000000000,-0.999467693,0.032624074,2,2,0,0,1,365.174798241194,-194.76458109153,364.861922463038,-195.027881678986,46.5634981104143,0.408923528195371
C13-C8_33,36.081253,140.0804064,0,286.629275,28311.224286,44413.343571,-221.765065,0.000000000,0.000000000,-0.989488878,-0.144608993,2,2,0,0,1,362.619807165078,-194.93156032809,362.495693292221,-195.024007375167,46.5606631342495,0.154760169129666
C13-C8_34,36.0812579,140.0803861,0,265.775164,28309.394113,44413.881411,-221.760709,0.000000000,0.000000000,-0.999320428,0.036860297,2,2,0,0,1,360.793528334771,-194.386094823156,360.677523573685,-194.455838722357,46.3724403237855,0.135356256118724
C13-C8_35,36.0812571,140.0803727,0,278.605274,28308.187466,44413.788783,-221.754712,0.000000000,0.000000000,-0.997181682,-0.075024622,2,2,0,0,1,359.588004377114,-194.47515041604,359.400164218361,-194.583554788882,46.1862574748897,0.216876539284018
C13-C8_36,36.0812588,140.0803588,0,271.996227,28306.934887,44413.973405,-221.750449,0.000000000,0.000000000,-0.999848269,-0.017419486,2,2,0,0,1,358.337498182346,-194.285907281062,358.344683257114,-194.509204067256,46.0560282379735,0.223412354232847
C13-C8_37,36.0812592,140.0803446,0,273.219091,28305.655753,44414.013696,-221.745060,0.000000000,0.000000000,-0.999605449,-0.028088174,2,2,0,0,1,357.060002644288,-194.241379485016,357.27972142031,-194.521165199955,45.9914630688283,0.355747644856082
C13-C8_38,36.0812593,140.0803424,0,273.522655,28305.457564,44414.024158,-221.744254,0.000000000,0.000000000,-0.999527534,-0.030736123,2,2,0,0,1,356.86208080202,-194.230247535806,357.207304060806,-194.521550716483,46.0285287724474,0.451704152603393
C8,36.0812603,140.0803223,0,273.522655,28303.646804,44414.129323,-221.736962,0.000000000,0.000000000,-0.999527534,-0.030736123,2,2,0,0,1,355.053794865535,-194.118928045294,356.12186823225,-194.217788461783,46.3965046704847,1.07263884818374
